x	y
856.752	4.31011
856.753	4.3148
856.754	4.31948
856.755	4.32416
856.756	4.32884
856.757	4.3335
856.758	4.33817
856.759	4.34282
856.76	4.34748
856.761	4.35212
856.762	4.35676
856.763	4.3614
856.764	4.36603
856.765	4.37065
856.766	4.37527
856.767	4.37988
856.768	4.38449
856.769	4.38909
856.77	4.39369
856.771	4.39828
856.772	4.40287
856.773	4.40745
856.774	4.41202
856.775	4.41659
856.776	4.42116
856.777	4.42572
856.778	4.43027
856.779	4.43482
856.78	4.43937
856.781	4.4439
856.782	4.44844
856.783	4.45296
856.784	4.45748
856.785	4.462
856.786	4.46651
856.787	4.47101
856.788	4.47552
856.789	4.48001
856.79	4.4845
856.791	4.48899
856.792	4.49346
856.793	4.49794
856.794	4.5024
856.795	4.50686
856.796	4.51132
856.797	4.51577
856.798	4.52021
856.799	4.52465
856.8	4.52908
856.801	4.53351
856.802	4.53793
856.803	4.54235
856.804	4.54676
856.805	4.55116
856.806	4.55556
856.807	4.55995
856.808	4.56434
856.809	4.56871
856.81	4.57309
856.811	4.57746
856.812	4.58182
856.813	4.58618
856.814	4.59053
856.815	4.59487
856.816	4.59921
856.817	4.60354
856.818	4.60787
856.819	4.61219
856.82	4.61651
856.821	4.62082
856.822	4.62513
856.823	4.62942
856.824	4.63372
856.825	4.63801
856.826	4.64229
856.827	4.64656
856.828	4.65083
856.829	4.6551
856.83	4.65935
856.831	4.6636
856.832	4.66785
856.833	4.67209
856.834	4.67633
856.835	4.68055
856.836	4.68478
856.837	4.689
856.838	4.69321
856.839	4.69741
856.84	4.70161
856.841	4.7058
856.842	4.70999
856.843	4.71417
856.844	4.71835
856.845	4.72251
856.846	4.72667
856.847	4.73083
856.848	4.73498
856.849	4.73912
856.85	4.74326
856.851	4.74739
856.852	4.75152
856.853	4.75564
856.854	4.75975
856.855	4.76386
856.856	4.76796
856.857	4.77206
856.858	4.77615
856.859	4.78024
856.86	4.78431
856.861	4.78839
856.862	4.79246
856.863	4.79652
856.864	4.80057
856.865	4.80462
856.866	4.80867
856.867	4.8127
856.868	4.81674
856.869	4.82076
856.87	4.82478
856.871	4.8288
856.872	4.83281
856.873	4.83681
856.874	4.84081
856.875	4.8448
856.876	4.84879
856.877	4.85277
856.878	4.85674
856.879	4.86071
856.88	4.86468
856.881	4.86863
856.882	4.87258
856.883	4.87653
856.884	4.88047
856.885	4.8844
856.886	4.88833
856.887	4.89225
856.888	4.89617
856.889	4.90007
856.89	4.90398
856.891	4.90787
856.892	4.91176
856.893	4.91564
856.894	4.91952
856.895	4.92339
856.896	4.92725
856.897	4.93111
856.898	4.93496
856.899	4.93881
856.9	4.94265
856.901	4.94648
856.902	4.95031
856.903	4.95413
856.904	4.95794
856.905	4.96175
856.906	4.96555
856.907	4.96934
856.908	4.97313
856.909	4.97692
856.91	4.98069
856.911	4.98446
856.912	4.98823
856.913	4.99199
856.914	4.99574
856.915	4.99948
856.916	5.00322
856.917	5.00696
856.918	5.01068
856.919	5.01441
856.92	5.01812
856.921	5.02183
856.922	5.02553
856.923	5.02923
856.924	5.03292
856.925	5.0366
856.926	5.04028
856.927	5.04395
856.928	5.04761
856.929	5.05127
856.93	5.05492
856.931	5.05856
856.932	5.0622
856.933	5.06583
856.934	5.06945
856.935	5.07307
856.936	5.07668
856.937	5.08028
856.938	5.08388
856.939	5.08747
856.94	5.09106
856.941	5.09464
856.942	5.09821
856.943	5.10177
856.944	5.10533
856.945	5.10889
856.946	5.11243
856.947	5.11597
856.948	5.11951
856.949	5.12304
856.95	5.12656
856.951	5.13008
856.952	5.13359
856.953	5.13709
856.954	5.14059
856.955	5.14408
856.956	5.14756
856.957	5.15104
856.958	5.15451
856.959	5.15797
856.96	5.16143
856.961	5.16488
856.962	5.16833
856.963	5.17177
856.964	5.1752
856.965	5.17863
856.966	5.18204
856.967	5.18546
856.968	5.18886
856.969	5.19226
856.97	5.19565
856.971	5.19904
856.972	5.20242
856.973	5.20579
856.974	5.20916
856.975	5.21252
856.976	5.21587
856.977	5.21922
856.978	5.22256
856.979	5.22589
856.98	5.22922
856.981	5.23254
856.982	5.23585
856.983	5.23916
856.984	5.24246
856.985	5.24575
856.986	5.24904
856.987	5.25232
856.988	5.25559
856.989	5.25886
856.99	5.26212
856.991	5.26538
856.992	5.26862
856.993	5.27186
856.994	5.27509
856.995	5.27832
856.996	5.28153
856.997	5.28475
856.998	5.28795
856.999	5.29115
857	5.29434
857.001	5.29753
857.002	5.30071
857.003	5.30388
857.004	5.30704
857.005	5.3102
857.006	5.31336
857.007	5.3165
857.008	5.31964
857.009	5.32277
857.01	5.3259
857.011	5.32902
857.012	5.33213
857.013	5.33523
857.014	5.33832
857.015	5.34141
857.016	5.3445
857.017	5.34757
857.018	5.35064
857.019	5.35371
857.02	5.35676
857.021	5.35981
857.022	5.36285
857.023	5.36589
857.024	5.36891
857.025	5.37194
857.026	5.37495
857.027	5.37795
857.028	5.38095
857.029	5.38395
857.03	5.38693
857.031	5.38991
857.032	5.39288
857.033	5.39585
857.034	5.3988
857.035	5.40176
857.036	5.4047
857.037	5.40764
857.038	5.41057
857.039	5.41349
857.04	5.41641
857.041	5.41931
857.042	5.42222
857.043	5.42511
857.044	5.428
857.045	5.43088
857.046	5.43376
857.047	5.43663
857.048	5.43949
857.049	5.44235
857.05	5.44519
857.051	5.44804
857.052	5.45087
857.053	5.4537
857.054	5.45652
857.055	5.45933
857.056	5.46214
857.057	5.46494
857.058	5.46773
857.059	5.47052
857.06	5.4733
857.061	5.47607
857.062	5.47884
857.063	5.4816
857.064	5.48435
857.065	5.4871
857.066	5.48984
857.067	5.49257
857.068	5.49529
857.069	5.49801
857.07	5.50072
857.071	5.50342
857.072	5.50612
857.073	5.50881
857.074	5.51149
857.075	5.51416
857.076	5.51683
857.077	5.51949
857.078	5.52215
857.079	5.52479
857.08	5.52744
857.081	5.53007
857.082	5.5327
857.083	5.53532
857.084	5.53793
857.085	5.54054
857.086	5.54314
857.087	5.54573
857.088	5.54832
857.089	5.5509
857.09	5.55347
857.091	5.55603
857.092	5.55859
857.093	5.56114
857.094	5.56368
857.095	5.56622
857.096	5.56875
857.097	5.57128
857.098	5.57379
857.099	5.5763
857.1	5.57881
857.101	5.5813
857.102	5.58379
857.103	5.58628
857.104	5.58875
857.105	5.59122
857.106	5.59368
857.107	5.59613
857.108	5.59858
857.109	5.60102
857.11	5.60345
857.111	5.60588
857.112	5.6083
857.113	5.61071
857.114	5.61312
857.115	5.61551
857.116	5.61791
857.117	5.62029
857.118	5.62267
857.119	5.62504
857.12	5.62741
857.121	5.62976
857.122	5.63211
857.123	5.63446
857.124	5.6368
857.125	5.63913
857.126	5.64145
857.127	5.64377
857.128	5.64608
857.129	5.64838
857.13	5.65068
857.131	5.65296
857.132	5.65525
857.133	5.65752
857.134	5.65979
857.135	5.66205
857.136	5.6643
857.137	5.66655
857.138	5.66879
857.139	5.67102
857.14	5.67325
857.141	5.67546
857.142	5.67767
857.143	5.67988
857.144	5.68207
857.145	5.68426
857.146	5.68645
857.147	5.68862
857.148	5.69079
857.149	5.69295
857.15	5.6951
857.151	5.69725
857.152	5.69938
857.153	5.70152
857.154	5.70364
857.155	5.70576
857.156	5.70787
857.157	5.70997
857.158	5.71207
857.159	5.71416
857.16	5.71624
857.161	5.71832
857.162	5.72039
857.163	5.72245
857.164	5.7245
857.165	5.72655
857.166	5.72858
857.167	5.73062
857.168	5.73264
857.169	5.73466
857.17	5.73667
857.171	5.73867
857.172	5.74067
857.173	5.74266
857.174	5.74464
857.175	5.74662
857.176	5.74859
857.177	5.75055
857.178	5.7525
857.179	5.75445
857.18	5.75639
857.181	5.75832
857.182	5.76024
857.183	5.76216
857.184	5.76407
857.185	5.76598
857.186	5.76787
857.187	5.76976
857.188	5.77164
857.189	5.77352
857.19	5.77538
857.191	5.77724
857.192	5.7791
857.193	5.78094
857.194	5.78278
857.195	5.78461
857.196	5.78644
857.197	5.78825
857.198	5.79006
857.199	5.79187
857.2	5.79366
857.201	5.79545
857.202	5.79723
857.203	5.79901
857.204	5.80078
857.205	5.80254
857.206	5.80429
857.207	5.80603
857.208	5.80777
857.209	5.8095
857.21	5.81122
857.211	5.81294
857.212	5.81465
857.213	5.81635
857.214	5.81805
857.215	5.81973
857.216	5.82141
857.217	5.82308
857.218	5.82475
857.219	5.82641
857.22	5.82806
857.221	5.8297
857.222	5.83134
857.223	5.83297
857.224	5.83459
857.225	5.8362
857.226	5.83781
857.227	5.83941
857.228	5.841
857.229	5.84258
857.23	5.84415
857.231	5.84572
857.232	5.84728
857.233	5.84884
857.234	5.85038
857.235	5.85192
857.236	5.85345
857.237	5.85498
857.238	5.85649
857.239	5.858
857.24	5.8595
857.241	5.86099
857.242	5.86248
857.243	5.86396
857.244	5.86543
857.245	5.86689
857.246	5.86835
857.247	5.86979
857.248	5.87124
857.249	5.87267
857.25	5.8741
857.251	5.87552
857.252	5.87693
857.253	5.87833
857.254	5.87973
857.255	5.88112
857.256	5.8825
857.257	5.88388
857.258	5.88524
857.259	5.8866
857.26	5.88795
857.261	5.8893
857.262	5.89063
857.263	5.89196
857.264	5.89329
857.265	5.8946
857.266	5.89591
857.267	5.89721
857.268	5.8985
857.269	5.89978
857.27	5.90106
857.271	5.90233
857.272	5.90359
857.273	5.90485
857.274	5.9061
857.275	5.90734
857.276	5.90857
857.277	5.9098
857.278	5.91102
857.279	5.91223
857.28	5.91344
857.281	5.91464
857.282	5.91583
857.283	5.91702
857.284	5.9182
857.285	5.91937
857.286	5.92053
857.287	5.92168
857.288	5.92283
857.289	5.92397
857.29	5.92511
857.291	5.92623
857.292	5.92736
857.293	5.92847
857.294	5.92958
857.295	5.93068
857.296	5.93177
857.297	5.93285
857.298	5.93393
857.299	5.935
857.3	5.93606
857.301	5.93711
857.302	5.93815
857.303	5.93919
857.304	5.94022
857.305	5.94124
857.306	5.94225
857.307	5.94326
857.308	5.94426
857.309	5.94525
857.31	5.94624
857.311	5.94721
857.312	5.94818
857.313	5.94915
857.314	5.9501
857.315	5.95105
857.316	5.95199
857.317	5.95292
857.318	5.95385
857.319	5.95477
857.32	5.95568
857.321	5.95658
857.322	5.95747
857.323	5.95836
857.324	5.95924
857.325	5.96011
857.326	5.96098
857.327	5.96184
857.328	5.96269
857.329	5.96353
857.33	5.96437
857.331	5.9652
857.332	5.96602
857.333	5.96683
857.334	5.96763
857.335	5.96843
857.336	5.96922
857.337	5.97
857.338	5.97078
857.339	5.97155
857.34	5.97231
857.341	5.97306
857.342	5.9738
857.343	5.97454
857.344	5.97527
857.345	5.976
857.346	5.97672
857.347	5.97743
857.348	5.97813
857.349	5.97883
857.35	5.97951
857.351	5.98019
857.352	5.98086
857.353	5.98153
857.354	5.98219
857.355	5.98284
857.356	5.98349
857.357	5.98412
857.358	5.98475
857.359	5.98538
857.36	5.98599
857.361	5.9866
857.362	5.9872
857.363	5.9878
857.364	5.98839
857.365	5.98897
857.366	5.98954
857.367	5.99011
857.368	5.99066
857.369	5.99122
857.37	5.99176
857.371	5.99229
857.372	5.99282
857.373	5.99334
857.374	5.99386
857.375	5.99436
857.376	5.99486
857.377	5.99535
857.378	5.99583
857.379	5.99631
857.38	5.99678
857.381	5.99724
857.382	5.99769
857.383	5.99814
857.384	5.99857
857.385	5.999
857.386	5.99942
857.387	5.99984
857.388	6.00025
857.389	6.00065
857.39	6.00104
857.391	6.00142
857.392	6.0018
857.393	6.00217
857.394	6.00253
857.395	6.00289
857.396	6.00324
857.397	6.00358
857.398	6.00391
857.399	6.00423
857.4	6.00455
857.401	6.00486
857.402	6.00516
857.403	6.00545
857.404	6.00574
857.405	6.00602
857.406	6.00629
857.407	6.00655
857.408	6.00681
857.409	6.00705
857.41	6.00729
857.411	6.00753
857.412	6.00775
857.413	6.00797
857.414	6.00818
857.415	6.00838
857.416	6.00858
857.417	6.00876
857.418	6.00894
857.419	6.00911
857.42	6.00927
857.421	6.00943
857.422	6.00958
857.423	6.00972
857.424	6.00985
857.425	6.00998
857.426	6.0101
857.427	6.01022
857.428	6.01032
857.429	6.01042
857.43	6.01051
857.431	6.01059
857.432	6.01067
857.433	6.01074
857.434	6.0108
857.435	6.01085
857.436	6.01089
857.437	6.01093
857.438	6.01096
857.439	6.01099
857.44	6.01101
857.441	6.01101
857.442	6.01102
857.443	6.01101
857.444	6.011
857.445	6.01098
857.446	6.01095
857.447	6.01091
857.448	6.01087
857.449	6.01082
857.45	6.01076
857.451	6.01069
857.452	6.01062
857.453	6.01054
857.454	6.01046
857.455	6.01036
857.456	6.01026
857.457	6.01016
857.458	6.01004
857.459	6.00992
857.46	6.00978
857.461	6.00965
857.462	6.0095
857.463	6.00935
857.464	6.00919
857.465	6.00902
857.466	6.00885
857.467	6.00867
857.468	6.00848
857.469	6.00829
857.47	6.00808
857.471	6.00787
857.472	6.00765
857.473	6.00743
857.474	6.0072
857.475	6.00696
857.476	6.00671
857.477	6.00645
857.478	6.00619
857.479	6.00592
857.48	6.00564
857.481	6.00535
857.482	6.00506
857.483	6.00476
857.484	6.00445
857.485	6.00413
857.486	6.0038
857.487	6.00347
857.488	6.00313
857.489	6.00279
857.49	6.00243
857.491	6.00207
857.492	6.0017
857.493	6.00133
857.494	6.00095
857.495	6.00055
857.496	6.00016
857.497	5.99975
857.498	5.99934
857.499	5.99892
857.5	5.99849
857.501	5.99805
857.502	5.9976
857.503	5.99715
857.504	5.99669
857.505	5.99622
857.506	5.99575
857.507	5.99527
857.508	5.99477
857.509	5.99428
857.51	5.99377
857.511	5.99326
857.512	5.99274
857.513	5.99221
857.514	5.99167
857.515	5.99113
857.516	5.99058
857.517	5.99002
857.518	5.98946
857.519	5.98888
857.52	5.9883
857.521	5.98771
857.522	5.98712
857.523	5.98652
857.524	5.98591
857.525	5.98529
857.526	5.98467
857.527	5.98404
857.528	5.9834
857.529	5.98276
857.53	5.9821
857.531	5.98144
857.532	5.98077
857.533	5.9801
857.534	5.97942
857.535	5.97873
857.536	5.97803
857.537	5.97733
857.538	5.97661
857.539	5.97589
857.54	5.97517
857.541	5.97443
857.542	5.97369
857.543	5.97294
857.544	5.97218
857.545	5.97142
857.546	5.97065
857.547	5.96987
857.548	5.96908
857.549	5.96829
857.55	5.96748
857.551	5.96667
857.552	5.96585
857.553	5.96503
857.554	5.9642
857.555	5.96336
857.556	5.96251
857.557	5.96165
857.558	5.96079
857.559	5.95992
857.56	5.95904
857.561	5.95816
857.562	5.95727
857.563	5.95637
857.564	5.95546
857.565	5.95455
857.566	5.95363
857.567	5.9527
857.568	5.95176
857.569	5.95082
857.57	5.94986
857.571	5.9489
857.572	5.94794
857.573	5.94696
857.574	5.94598
857.575	5.945
857.576	5.944
857.577	5.94299
857.578	5.94198
857.579	5.94096
857.58	5.93994
857.581	5.93891
857.582	5.93786
857.583	5.93682
857.584	5.93576
857.585	5.9347
857.586	5.93363
857.587	5.93255
857.588	5.93146
857.589	5.93037
857.59	5.92927
857.591	5.92816
857.592	5.92705
857.593	5.92592
857.594	5.92479
857.595	5.92366
857.596	5.92251
857.597	5.92136
857.598	5.92019
857.599	5.91902
857.6	5.91785
857.601	5.91667
857.602	5.91548
857.603	5.91428
857.604	5.91307
857.605	5.91186
857.606	5.91064
857.607	5.90942
857.608	5.90819
857.609	5.90695
857.61	5.9057
857.611	5.90445
857.612	5.90318
857.613	5.90191
857.614	5.90064
857.615	5.89935
857.616	5.89806
857.617	5.89676
857.618	5.89546
857.619	5.89415
857.62	5.89283
857.621	5.8915
857.622	5.89016
857.623	5.88882
857.624	5.88747
857.625	5.88611
857.626	5.88475
857.627	5.88338
857.628	5.882
857.629	5.88062
857.63	5.87922
857.631	5.87782
857.632	5.87641
857.633	5.875
857.634	5.87357
857.635	5.87214
857.636	5.87071
857.637	5.86926
857.638	5.86781
857.639	5.86635
857.64	5.86488
857.641	5.8634
857.642	5.86192
857.643	5.86043
857.644	5.85894
857.645	5.85743
857.646	5.85592
857.647	5.8544
857.648	5.85288
857.649	5.85134
857.65	5.8498
857.651	5.84825
857.652	5.8467
857.653	5.84513
857.654	5.84356
857.655	5.84198
857.656	5.8404
857.657	5.83881
857.658	5.83721
857.659	5.83561
857.66	5.83399
857.661	5.83237
857.662	5.83075
857.663	5.82911
857.664	5.82747
857.665	5.82582
857.666	5.82417
857.667	5.8225
857.668	5.82083
857.669	5.81915
857.67	5.81746
857.671	5.81577
857.672	5.81407
857.673	5.81236
857.674	5.81064
857.675	5.80892
857.676	5.80719
857.677	5.80545
857.678	5.8037
857.679	5.80195
857.68	5.80019
857.681	5.79842
857.682	5.79664
857.683	5.79486
857.684	5.79307
857.685	5.79127
857.686	5.78946
857.687	5.78765
857.688	5.78582
857.689	5.78399
857.69	5.78216
857.691	5.78031
857.692	5.77846
857.693	5.7766
857.694	5.77474
857.695	5.77286
857.696	5.77098
857.697	5.7691
857.698	5.7672
857.699	5.7653
857.7	5.76339
857.701	5.76148
857.702	5.75955
857.703	5.75762
857.704	5.75569
857.705	5.75374
857.706	5.75179
857.707	5.74983
857.708	5.74786
857.709	5.74589
857.71	5.74391
857.711	5.74192
857.712	5.73992
857.713	5.73792
857.714	5.73591
857.715	5.73389
857.716	5.73186
857.717	5.72983
857.718	5.72779
857.719	5.72575
857.72	5.7237
857.721	5.72164
857.722	5.71957
857.723	5.7175
857.724	5.71542
857.725	5.71333
857.726	5.71124
857.727	5.70913
857.728	5.70703
857.729	5.70491
857.73	5.70279
857.731	5.70066
857.732	5.69852
857.733	5.69637
857.734	5.69422
857.735	5.69206
857.736	5.6899
857.737	5.68773
857.738	5.68555
857.739	5.68336
857.74	5.68117
857.741	5.67897
857.742	5.67677
857.743	5.67456
857.744	5.67234
857.745	5.67011
857.746	5.66788
857.747	5.66564
857.748	5.66339
857.749	5.66114
857.75	5.65887
857.751	5.6566
857.752	5.65433
857.753	5.65204
857.754	5.64975
857.755	5.64745
857.756	5.64514
857.757	5.64282
857.758	5.6405
857.759	5.63817
857.76	5.63583
857.761	5.63349
857.762	5.63114
857.763	5.62878
857.764	5.62642
857.765	5.62405
857.766	5.62167
857.767	5.61928
857.768	5.61689
857.769	5.61449
857.77	5.61208
857.771	5.60967
857.772	5.60724
857.773	5.60482
857.774	5.60238
857.775	5.59994
857.776	5.59749
857.777	5.59504
857.778	5.59258
857.779	5.59011
857.78	5.58763
857.781	5.58515
857.782	5.58266
857.783	5.58016
857.784	5.57766
857.785	5.57515
857.786	5.57263
857.787	5.5701
857.788	5.56757
857.789	5.56503
857.79	5.56249
857.791	5.55994
857.792	5.55738
857.793	5.55481
857.794	5.55224
857.795	5.54966
857.796	5.54707
857.797	5.54448
857.798	5.54188
857.799	5.53927
857.8	5.53665
857.801	5.53403
857.802	5.5314
857.803	5.52877
857.804	5.52613
857.805	5.52348
857.806	5.52082
857.807	5.51816
857.808	5.5155
857.809	5.51282
857.81	5.51014
857.811	5.50745
857.812	5.50476
857.813	5.50206
857.814	5.49935
857.815	5.49663
857.816	5.49391
857.817	5.49118
857.818	5.48844
857.819	5.4857
857.82	5.48295
857.821	5.48019
857.822	5.47743
857.823	5.47466
857.824	5.47188
857.825	5.4691
857.826	5.46631
857.827	5.46351
857.828	5.4607
857.829	5.45789
857.83	5.45508
857.831	5.45225
857.832	5.44942
857.833	5.44659
857.834	5.44375
857.835	5.4409
857.836	5.43804
857.837	5.43518
857.838	5.43231
857.839	5.42943
857.84	5.42655
857.841	5.42366
857.842	5.42076
857.843	5.41786
857.844	5.41495
857.845	5.41203
857.846	5.40911
857.847	5.40618
857.848	5.40324
857.849	5.4003
857.85	5.39735
857.851	5.39439
857.852	5.39143
857.853	5.38846
857.854	5.38548
857.855	5.3825
857.856	5.37951
857.857	5.37651
857.858	5.3735
857.859	5.37049
857.86	5.36747
857.861	5.36445
857.862	5.36142
857.863	5.35838
857.864	5.35533
857.865	5.35228
857.866	5.34922
857.867	5.34616
857.868	5.34309
857.869	5.34001
857.87	5.33692
857.871	5.33383
857.872	5.33073
857.873	5.32763
857.874	5.32451
857.875	5.32139
857.876	5.31827
857.877	5.31513
857.878	5.312
857.879	5.30885
857.88	5.3057
857.881	5.30254
857.882	5.29937
857.883	5.2962
857.884	5.29302
857.885	5.28984
857.886	5.28664
857.887	5.28345
857.888	5.28024
857.889	5.27703
857.89	5.27381
857.891	5.27059
857.892	5.26736
857.893	5.26412
857.894	5.26088
857.895	5.25763
857.896	5.25437
857.897	5.2511
857.898	5.24783
857.899	5.24455
857.9	5.24127
857.901	5.23798
857.902	5.23468
857.903	5.23138
857.904	5.22806
857.905	5.22475
857.906	5.22142
857.907	5.21809
857.908	5.21475
857.909	5.21141
857.91	5.20806
857.911	5.2047
857.912	5.20134
857.913	5.19797
857.914	5.1946
857.915	5.19122
857.916	5.18783
857.917	5.18444
857.918	5.18104
857.919	5.17763
857.92	5.17422
857.921	5.17079
857.922	5.16737
857.923	5.16393
857.924	5.16049
857.925	5.15704
857.926	5.15359
857.927	5.15013
857.928	5.14666
857.929	5.14319
857.93	5.13971
857.931	5.13622
857.932	5.13273
857.933	5.12923
857.934	5.12572
857.935	5.12221
857.936	5.11869
857.937	5.11516
857.938	5.11163
857.939	5.10809
857.94	5.10454
857.941	5.10099
857.942	5.09743
857.943	5.09386
857.944	5.09029
857.945	5.08671
857.946	5.08313
857.947	5.07954
857.948	5.07594
857.949	5.07234
857.95	5.06873
857.951	5.06511
857.952	5.06149
857.953	5.05786
857.954	5.05422
857.955	5.05058
857.956	5.04694
857.957	5.04328
857.958	5.03962
857.959	5.03595
857.96	5.03228
857.961	5.0286
857.962	5.02491
857.963	5.02122
857.964	5.01752
857.965	5.01382
857.966	5.01011
857.967	5.00639
857.968	5.00266
857.969	4.99894
857.97	4.9952
857.971	4.99146
857.972	4.98771
857.973	4.98395
857.974	4.98019
857.975	4.97642
857.976	4.97265
857.977	4.96887
857.978	4.96508
857.979	4.96129
857.98	4.95749
857.981	4.95368
857.982	4.94987
857.983	4.94605
857.984	4.94223
857.985	4.9384
857.986	4.93456
857.987	4.93072
857.988	4.92687
857.989	4.92301
857.99	4.91915
857.991	4.91529
857.992	4.91141
857.993	4.90753
857.994	4.90365
857.995	4.89976
857.996	4.89586
857.997	4.89195
857.998	4.88804
857.999	4.88413
858	4.8802
858.001	4.87627
858.002	4.87233
858.003	4.86839
858.004	4.86444
858.005	4.86049
858.006	4.85653
858.007	4.85256
858.008	4.84859
858.009	4.84461
858.01	4.84063
858.011	4.83664
858.012	4.83265
858.013	4.82865
858.014	4.82464
858.015	4.82063
858.016	4.81661
858.017	4.81259
858.018	4.80856
858.019	4.80452
858.02	4.80048
858.021	4.79643
858.022	4.79238
858.023	4.78831
858.024	4.78425
858.025	4.78018
858.026	4.7761
858.027	4.77202
858.028	4.76793
858.029	4.76383
858.03	4.75973
858.031	4.75563
858.032	4.75152
858.033	4.7474
858.034	4.74328
858.035	4.73915
858.036	4.73502
858.037	4.73088
858.038	4.72673
858.039	4.72258
858.04	4.71842
858.041	4.71426
858.042	4.71009
858.043	4.70591
858.044	4.70173
858.045	4.69754
858.046	4.69335
858.047	4.68915
858.048	4.68495
858.049	4.68074
858.05	4.67652
858.051	4.6723
858.052	4.66807
858.053	4.66384
858.054	4.6596
858.055	4.65536
858.056	4.65111
858.057	4.64685
858.058	4.64259
858.059	4.63833
858.06	4.63405
858.061	4.62978
858.062	4.6255
858.063	4.62121
858.064	4.61691
858.065	4.61261
858.066	4.60831
858.067	4.60399
858.068	4.59968
858.069	4.59535
858.07	4.59102
858.071	4.58669
858.072	4.58235
858.073	4.578
858.074	4.57365
858.075	4.56929
858.076	4.56493
858.077	4.56055
858.078	4.55618
858.079	4.5518
858.08	4.54741
858.081	4.54301
858.082	4.53861
858.083	4.5342
858.084	4.52979
858.085	4.52538
858.086	4.52095
858.087	4.51653
858.088	4.5121
858.089	4.50766
858.09	4.50321
858.091	4.49877
858.092	4.49431
858.093	4.48985
858.094	4.48538
858.095	4.48091
858.096	4.47643
858.097	4.47194
858.098	4.46745
858.099	4.46296
858.1	4.45846
858.101	4.45395
858.102	4.44944
858.103	4.44492
858.104	4.44039
858.105	4.43586
858.106	4.43133
858.107	4.42679
858.108	4.42224
858.109	4.41769
858.11	4.41313
858.111	4.40857
858.112	4.404
858.113	4.39943
858.114	4.39485
858.115	4.39026
858.116	4.38567
858.117	4.38107
858.118	4.37647
858.119	4.37186
858.12	4.36725
858.121	4.36263
858.122	4.35801
858.123	4.35338
858.124	4.34875
858.125	4.34411
858.126	4.33946
858.127	4.33481
858.128	4.33016
858.129	4.3255
858.13	4.32083
858.131	4.31616
858.132	4.31148
858.133	4.30679
858.134	4.3021
858.135	4.29741
858.136	4.29271
858.137	4.28801
858.138	4.2833
858.139	4.27858
858.14	4.27386
858.141	4.26914
858.142	4.2644
858.143	4.25967
858.144	4.25492
858.145	4.25018
858.146	4.24542
858.147	4.24067
858.148	4.2359
858.149	4.23113
858.15	4.22635
858.151	4.22157
858.152	4.21678
858.153	4.21199
858.154	4.20719
858.155	4.20239
858.156	4.19758
858.157	4.19277
858.158	4.18795
858.159	4.18313
858.16	4.1783
858.161	4.17347
858.162	4.16863
858.163	4.16379
858.164	4.15894
858.165	4.15409
858.166	4.14923
858.167	4.14437
858.168	4.1395
858.169	4.13463
858.17	4.12975
858.171	4.12486
858.172	4.11998
858.173	4.11508
858.174	4.11018
858.175	4.10528
858.176	4.10037
858.177	4.09546
858.178	4.09054
858.179	4.08561
858.18	4.08069
858.181	4.07575
858.182	4.07082
858.183	4.06587
858.184	4.06092
858.185	4.05597
858.186	4.05101
858.187	4.04605
858.188	4.04108
858.189	4.03611
858.19	4.03113
858.191	4.02615
858.192	4.02116
858.193	4.01617
858.194	4.01117
858.195	4.00617
858.196	4.00116
858.197	3.99615
858.198	3.99114
858.199	3.98612
858.2	3.98109
858.201	3.97606
858.202	3.97102
858.203	3.96598
858.204	3.96094
858.205	3.95588
858.206	3.95083
858.207	3.94577
858.208	3.9407
858.209	3.93563
858.21	3.93056
858.211	3.92548
858.212	3.92039
858.213	3.9153
858.214	3.9102
858.215	3.9051
858.216	3.89999
858.217	3.89488
858.218	3.88977
858.219	3.88465
858.22	3.87952
858.221	3.87439
858.222	3.86926
858.223	3.86412
858.224	3.85897
858.225	3.85382
858.226	3.84867
858.227	3.84351
858.228	3.83835
858.229	3.83318
858.23	3.828
858.231	3.82282
858.232	3.81764
858.233	3.81245
858.234	3.80725
858.235	3.80206
858.236	3.79685
858.237	3.79164
858.238	3.78643
858.239	3.78121
858.24	3.77599
858.241	3.77076
858.242	3.76552
858.243	3.76029
858.244	3.75505
858.245	3.7498
858.246	3.74455
858.247	3.7393
858.248	3.73404
858.249	3.72877
858.25	3.72351
858.251	3.71824
858.252	3.71296
858.253	3.70768
858.254	3.70239
858.255	3.6971
858.256	3.69181
858.257	3.68651
858.258	3.68121
858.259	3.6759
858.26	3.67059
858.261	3.66528
858.262	3.65996
858.263	3.65463
858.264	3.6493
858.265	3.64397
858.266	3.63863
858.267	3.63329
858.268	3.62794
858.269	3.62259
858.27	3.61723
858.271	3.61187
858.272	3.6065
858.273	3.60114
858.274	3.59576
858.275	3.59039
858.276	3.585
858.277	3.57962
858.278	3.57423
858.279	3.56883
858.28	3.56343
858.281	3.55803
858.282	3.55262
858.283	3.54721
858.284	3.5418
858.285	3.53638
858.286	3.53095
858.287	3.52552
858.288	3.52009
858.289	3.51465
858.29	3.50921
858.291	3.50376
858.292	3.49831
858.293	3.49285
858.294	3.48739
858.295	3.48192
858.296	3.47645
858.297	3.47098
858.298	3.4655
858.299	3.46001
858.3	3.45452
858.301	3.44902
858.302	3.44352
858.303	3.43802
858.304	3.4325
858.305	3.42699
858.306	3.42147
858.307	3.41594
858.308	3.41041
