x	y
0	-6.45764
0	-6.45731
0	-6.45696
0	-6.45662
0	-6.45626
0	-6.4559
0	-6.45553
0	-6.45516
0	-6.45478
0	-6.4544
0	-6.454
0	-6.4536
0	-6.45319
0	-6.45278
0	-6.45236
0	-6.45193
0	-6.4515
0	-6.45106
0	-6.45062
0	-6.45016
0	-6.4497
0	-6.44923
0	-6.44876
0	-6.44828
0	-6.44779
0	-6.4473
0	-6.4468
0	-6.44629
0	-6.44578
0	-6.44526
0	-6.44473
0	-6.4442
0	-6.44366
0	-6.44311
0	-6.44256
0	-6.442
0	-6.44144
0	-6.44087
0	-6.44029
0	-6.4397
0	-6.43911
0	-6.43851
0	-6.43791
0	-6.43729
0	-6.43667
0	-6.43605
0	-6.43542
0	-6.43478
0	-6.43414
0	-6.43348
0	-6.43283
0	-6.43216
0	-6.43149
0	-6.43081
0	-6.43013
0	-6.42943
0	-6.42874
0	-6.42803
0	-6.42732
0	-6.4266
0	-6.42587
0	-6.42514
0	-6.4244
0	-6.42366
0	-6.4229
0	-6.42214
0	-6.42138
0	-6.4206
0	-6.41982
0	-6.41903
0	-6.41824
0	-6.41744
0	-6.41663
0	-6.41582
0	-6.415
0	-6.41418
0	-6.41335
0	-6.41251
0	-6.41166
0	-6.41081
0	-6.40995
0	-6.40909
0	-6.40822
0	-6.40734
0	-6.40646
0	-6.40557
0	-6.40467
0	-6.40376
0	-6.40285
0	-6.40194
0	-6.40101
0	-6.40008
0	-6.39915
0	-6.3982
0	-6.39725
0	-6.3963
0	-6.39533
0	-6.39436
0	-6.39339
0	-6.39241
0	-6.39142
0	-6.39042
0	-6.38942
0	-6.38841
0	-6.38739
0	-6.38637
0	-6.38534
0	-6.38431
0	-6.38327
0	-6.38222
0	-6.38117
0	-6.38011
0	-6.37905
0	-6.37798
0	-6.3769
0	-6.37582
0	-6.37473
0	-6.37363
0	-6.37253
0	-6.37142
0	-6.3703
0	-6.36918
0	-6.36805
0	-6.36691
0	-6.36577
0	-6.36462
0	-6.36347
0	-6.36231
0	-6.36114
0	-6.35996
0	-6.35878
0	-6.35759
0	-6.3564
0	-6.3552
0	-6.35399
0	-6.35277
0	-6.35155
0	-6.35033
0	-6.34909
0	-6.34785
0	-6.34661
0	-6.34535
0	-6.34409
0	-6.34282
0	-6.34155
0	-6.34027
0	-6.33899
0	-6.33769
0	-6.33639
0	-6.33509
0	-6.33378
0	-6.33246
0	-6.33113
0	-6.3298
0	-6.32846
0	-6.32712
0	-6.32577
0	-6.32441
0	-6.32305
0	-6.32168
0	-6.3203
0	-6.31891
0	-6.31752
0	-6.31613
0	-6.31472
0	-6.31331
0	-6.3119
0	-6.31047
0	-6.30904
0	-6.30761
0	-6.30616
0	-6.30471
0	-6.30326
0	-6.3018
0	-6.30033
0	-6.29885
0	-6.29737
0	-6.29588
0	-6.29438
0	-6.29288
0	-6.29138
0	-6.28986
0	-6.28834
0	-6.28681
0	-6.28528
0	-6.28373
0	-6.28219
0	-6.28063
0	-6.27907
0	-6.2775
0	-6.27592
0	-6.27434
0	-6.27275
0	-6.27115
0	-6.26955
0	-6.26794
0	-6.26632
0	-6.2647
0	-6.26307
0	-6.26144
0	-6.25979
0	-6.25815
0	-6.2565
0	-6.25484
0	-6.25317
0	-6.2515
0	-6.24982
0	-6.24813
0	-6.24644
0	-6.24474
0	-6.24303
0	-6.24132
0	-6.2396
0	-6.23787
0	-6.23614
0	-6.2344
0	-6.23265
0	-6.2309
0	-6.22914
0	-6.22737
0	-6.2256
0	-6.22382
0	-6.22204
0	-6.22024
0	-6.21845
0	-6.21664
0	-6.21483
0	-6.21301
0	-6.21118
0	-6.20935
0	-6.20751
0	-6.20567
0	-6.20382
0	-6.20196
0	-6.2001
0	-6.19823
0	-6.19635
0	-6.19447
0	-6.19258
0	-6.19068
0	-6.18878
0	-6.18687
0	-6.18495
0	-6.18303
0	-6.1811
0	-6.17916
0	-6.17722
0	-6.17527
0	-6.17331
0	-6.17135
0	-6.16938
0	-6.16741
0	-6.16542
0	-6.16344
0	-6.16144
0	-6.15944
0	-6.15743
0	-6.15542
0	-6.1534
0	-6.15137
0	-6.14934
0	-6.1473
0	-6.14525
0	-6.14319
0	-6.14113
0	-6.13907
0	-6.13699
0	-6.13491
0	-6.13282
0	-6.13073
0	-6.12863
0	-6.12652
0	-6.12441
0	-6.12229
0	-6.12016
0	-6.11803
0	-6.11589
0	-6.11375
0	-6.1116
0	-6.10944
0	-6.10727
0	-6.1051
0	-6.10292
0	-6.10074
0	-6.09855
0	-6.09635
0	-6.09414
0	-6.09194
0	-6.08972
0	-6.0875
0	-6.08527
0	-6.08303
0	-6.08079
0	-6.07855
0	-6.07629
0	-6.07403
0	-6.07176
0	-6.06949
0	-6.06721
0	-6.06492
0	-6.06263
0	-6.06032
0	-6.05802
0	-6.05571
0	-6.05339
0	-6.05106
0	-6.04873
0	-6.0464
0	-6.04405
0	-6.0417
0	-6.03935
0	-6.03699
0	-6.03462
0	-6.03225
0	-6.02987
0	-6.02748
0	-6.02509
0	-6.02269
0	-6.02029
0	-6.01788
0	-6.01546
0	-6.01304
0	-6.01061
0	-6.00817
0	-6.00572
0	-6.00327
0	-6.00082
0	-5.99835
0	-5.99588
0	-5.9934
0	-5.99092
0	-5.98843
0	-5.98593
0	-5.98342
0	-5.98091
0	-5.9784
0	-5.97588
0	-5.97335
0	-5.97081
0	-5.96827
0	-5.96572
0	-5.96316
0	-5.9606
0	-5.95803
0	-5.95546
0	-5.95287
0	-5.95029
0	-5.94769
0	-5.94509
0	-5.94248
0	-5.93987
0	-5.93725
0	-5.93462
0	-5.93198
0	-5.92934
0	-5.9267
0	-5.92404
0	-5.92138
0	-5.91872
0	-5.91605
0	-5.91337
0	-5.91068
0	-5.90799
0	-5.9053
0	-5.90259
0	-5.89988
0	-5.89716
0	-5.89444
0	-5.89171
0	-5.88897
0	-5.88623
0	-5.88348
0	-5.88072
0	-5.87795
0	-5.87518
0	-5.87241
0	-5.86962
0	-5.86683
0	-5.86403
0	-5.86123
0	-5.85842
0	-5.8556
0	-5.85278
0	-5.84995
0	-5.84712
0	-5.84428
0	-5.84143
0	-5.83858
0	-5.83572
0	-5.83285
0	-5.82998
0	-5.8271
0	-5.82421
0	-5.82132
0	-5.81842
0	-5.81551
0	-5.8126
0	-5.80968
0	-5.80676
0	-5.80383
0	-5.80089
0	-5.79794
0	-5.79499
0	-5.79203
0	-5.78907
0	-5.78609
0	-5.78311
0	-5.78013
0	-5.77713
0	-5.77413
0	-5.77113
0	-5.76812
0	-5.7651
0	-5.76208
0	-5.75905
0	-5.75601
0	-5.75296
0	-5.74991
0	-5.74686
0	-5.74379
0	-5.74072
0	-5.73764
0	-5.73456
0	-5.73147
0	-5.72837
0	-5.72527
0	-5.72216
0	-5.71905
0	-5.71592
0	-5.71279
0	-5.70966
0	-5.70651
0	-5.70337
0	-5.70021
0	-5.69705
0	-5.69388
0	-5.6907
0	-5.68752
0	-5.68433
0	-5.68114
0	-5.67794
0	-5.67473
0	-5.67152
0	-5.6683
0	-5.66507
0	-5.66184
0	-5.6586
0	-5.65535
0	-5.6521
0	-5.64884
0	-5.64558
0	-5.64231
0	-5.63903
0	-5.63574
0	-5.63245
0	-5.62916
0	-5.62585
0	-5.62254
0	-5.61923
0	-5.61591
0	-5.61258
0	-5.60925
0	-5.60591
0	-5.60257
0	-5.59922
0	-5.59586
0	-5.5925
0	-5.58913
0	-5.58575
0	-5.58237
0	-5.57898
0	-5.57558
0	-5.57218
0	-5.56877
0	-5.56535
0	-5.56193
0	-5.5585
0	-5.55506
0	-5.55162
0	-5.54817
0	-5.54472
0	-5.54126
0	-5.53779
0	-5.53432
0	-5.53084
0	-5.52735
0	-5.52386
0	-5.52036
0	-5.51685
0	-5.51334
0	-5.50982
0	-5.5063
0	-5.50277
0	-5.49923
0	-5.49569
0	-5.49214
0	-5.48859
0	-5.48503
0	-5.48146
0	-5.47789
0	-5.47431
0	-5.47072
0	-5.46713
0	-5.46353
0	-5.45993
0	-5.45632
0	-5.4527
0	-5.44908
0	-5.44545
0	-5.44182
0	-5.43818
0	-5.43453
0	-5.43087
0	-5.42721
0	-5.42355
0	-5.41987
0	-5.41619
0	-5.41251
0	-5.40882
0	-5.40512
0	-5.40142
0	-5.39771
0	-5.39399
0	-5.39027
0	-5.38654
0	-5.38281
0	-5.37907
0	-5.37532
0	-5.37157
0	-5.36781
0	-5.36405
0	-5.36028
0	-5.35651
0	-5.35273
0	-5.34895
0	-5.34515
0	-5.34136
0	-5.33755
0	-5.33375
0	-5.32993
0	-5.32611
0	-5.32228
0	-5.31845
0	-5.31461
0	-5.31076
0	-5.3069
0	-5.30304
0	-5.29918
0	-5.2953
0	-5.29142
0	-5.28754
0	-5.28365
0	-5.27975
0	-5.27585
0	-5.27194
0	-5.26803
0	-5.26411
0	-5.26018
0	-5.25625
0	-5.25231
0	-5.24837
0	-5.24442
0	-5.24046
0	-5.2365
0	-5.23253
0	-5.22855
0	-5.22457
0	-5.22058
0	-5.21659
0	-5.21259
0	-5.20859
0	-5.20458
0	-5.20056
0	-5.19653
0	-5.1925
0	-5.18847
0	-5.18442
0	-5.18038
0	-5.17632
0	-5.17226
0	-5.16819
0	-5.16412
0	-5.16004
0	-5.15596
0	-5.15186
0	-5.14776
0	-5.14366
0	-5.13955
0	-5.13543
0	-5.13131
0	-5.12718
0	-5.12305
0	-5.1189
0	-5.11476
0	-5.1106
0	-5.10644
0	-5.10228
0	-5.09811
0	-5.09393
0	-5.08975
0	-5.08556
0	-5.08137
0	-5.07717
0	-5.07297
0	-5.06875
0	-5.06454
0	-5.06031
0	-5.05608
0	-5.05185
0	-5.04761
0	-5.04336
0	-5.03911
0	-5.03485
0	-5.03058
0	-5.02631
0	-5.02204
0	-5.01775
0	-5.01346
0	-5.00917
0	-5.00487
0	-5.00056
0	-4.99625
0	-4.99193
0	-4.98761
0	-4.98328
0	-4.97894
0	-4.9746
0	-4.97026
0	-4.9659
0	-4.96154
0	-4.95718
0	-4.95281
0	-4.94843
0	-4.94405
0	-4.93966
0	-4.93527
0	-4.93087
0	-4.92646
0	-4.92205
0	-4.91763
0	-4.91321
0	-4.90878
0	-4.90435
0	-4.8999
0	-4.89546
0	-4.89101
0	-4.88655
0	-4.88209
0	-4.87762
0	-4.87314
0	-4.86866
0	-4.86418
0	-4.85968
0	-4.85519
0	-4.85068
0	-4.84617
0	-4.84166
0	-4.83714
0	-4.83261
0	-4.82808
0	-4.82354
0	-4.81899
0	-4.81444
0	-4.80989
0	-4.80533
0	-4.80076
0	-4.79618
0	-4.7916
0	-4.78702
0	-4.78243
0	-4.77783
0	-4.77323
0	-4.76862
0	-4.76401
0	-4.75939
0	-4.75476
0	-4.75013
0	-4.7455
0	-4.74086
0	-4.73621
0	-4.73156
0	-4.7269
0	-4.72224
0	-4.71757
0	-4.71289
0	-4.70821
0	-4.70353
0	-4.69884
0	-4.69414
0	-4.68943
0	-4.68472
0	-4.68001
0	-4.67529
0	-4.67056
0	-4.66583
0	-4.66109
0	-4.65635
0	-4.6516
0	-4.64685
0	-4.64209
0	-4.63732
0	-4.63255
0	-4.62777
0	-4.62299
0	-4.6182
0	-4.61341
0	-4.60861
0	-4.6038
0	-4.59899
0	-4.59418
0	-4.58936
0	-4.58453
0	-4.5797
0	-4.57486
0	-4.57002
0	-4.56517
0	-4.56031
0	-4.55545
0	-4.55059
0	-4.54572
0	-4.54084
0	-4.53596
0	-4.53107
0	-4.52618
0	-4.52128
0	-4.51638
0	-4.51147
0	-4.50656
0	-4.50164
0	-4.49672
0	-4.49179
0	-4.48686
0	-4.48192
0	-4.47697
0	-4.47203
0	-4.46707
0	-4.46211
0	-4.45715
0	-4.45218
0	-4.44721
0	-4.44223
0	-4.43725
0	-4.43226
0	-4.42727
0	-4.42227
0	-4.41726
0	-4.41225
0	-4.40723
0	-4.40221
0	-4.39718
0	-4.39215
0	-4.38712
0	-4.38208
0	-4.37703
0	-4.37198
0	-4.36692
0	-4.36186
0	-4.3568
0	-4.35173
0	-4.34665
0	-4.34157
0	-4.33649
0	-4.3314
0	-4.3263
0	-4.3212
0	-4.3161
0	-4.31099
0	-4.30588
0	-4.30076
0	-4.29563
0	-4.2905
0	-4.28537
0	-4.28023
0	-4.27509
0	-4.26994
0	-4.26479
0	-4.25963
0	-4.25447
0	-4.2493
0	-4.24413
0	-4.23895
0	-4.23377
0	-4.22858
0	-4.22338
0	-4.21819
0	-4.21298
0	-4.20777
0	-4.20256
0	-4.19734
0	-4.19211
0	-4.18689
0	-4.18165
0	-4.17642
0	-4.17117
0	-4.16593
0	-4.16067
0	-4.15542
0	-4.15016
0	-4.14489
0	-4.13962
0	-4.13434
0	-4.12906
0	-4.12377
0	-4.11848
0	-4.11318
0	-4.10788
0	-4.10257
0	-4.09725
0	-4.09194
0	-4.08661
0	-4.08129
0	-4.07596
0	-4.07062
0	-4.06528
0	-4.05993
0	-4.05458
0	-4.04922
0	-4.04386
0	-4.03849
0	-4.03312
0	-4.02774
0	-4.02236
0	-4.01697
0	-4.01158
0	-4.00619
0	-4.00079
0	-3.99539
0	-3.98998
0	-3.98457
0	-3.97915
0	-3.97373
0	-3.96831
0	-3.96288
0	-3.95744
0	-3.952
0	-3.94656
0	-3.94111
0	-3.93566
0	-3.9302
0	-3.92473
0	-3.91926
0	-3.91379
0	-3.90831
0	-3.90283
0	-3.89734
0	-3.89185
0	-3.88635
0	-3.88085
0	-3.87534
0	-3.86983
0	-3.86431
0	-3.85879
0	-3.85326
0	-3.84773
0	-3.8422
0	-3.83666
0	-3.83112
0	-3.82557
0	-3.82002
0	-3.81446
0	-3.8089
0	-3.80333
0	-3.79776
0	-3.79219
0	-3.78661
0	-3.78102
0	-3.77543
0	-3.76984
0	-3.76424
0	-3.75863
0	-3.75302
0	-3.74741
0	-3.74179
0	-3.73617
0	-3.73054
0	-3.72491
0	-3.71927
0	-3.71363
0	-3.70799
0	-3.70234
0	-3.69668
0	-3.69102
0	-3.68536
0	-3.6797
0	-3.67403
0	-3.66835
0	-3.66267
0	-3.65699
0	-3.65131
0	-3.64561
0	-3.63992
0	-3.63422
0	-3.62851
0	-3.62281
0	-3.61709
0	-3.61138
0	-3.60566
0	-3.59993
0	-3.59421
0	-3.58847
0	-3.58274
0	-3.57699
0	-3.57125
0	-3.56549
0	-3.55974
0	-3.55398
0	-3.54821
0	-3.54245
0	-3.53667
0	-3.5309
0	-3.52512
0	-3.51933
0	-3.51354
0	-3.50775
0	-3.50195
0	-3.49615
0	-3.49035
0	-3.48454
0	-3.47872
0	-3.4729
0	-3.46708
0	-3.46125
0	-3.45542
0	-3.44959
0	-3.44375
0	-3.43791
0	-3.43207
0	-3.42622
0	-3.42036
0	-3.41451
0	-3.40865
0	-3.40278
0	-3.39691
0	-3.39103
0	-3.38516
0	-3.37927
0	-3.37339
0	-3.3675
0	-3.36161
0	-3.35571
0	-3.34981
0	-3.3439
0	-3.33799
0	-3.33208
0	-3.32616
0	-3.32024
0	-3.31432
0	-3.30839
0	-3.30246
0	-3.29652
0	-3.29058
0	-3.28463
0	-3.27868
0	-3.27272
0	-3.26676
0	-3.2608
0	-3.25483
0	-3.24886
0	-3.24288
0	-3.2369
0	-3.23092
0	-3.22493
0	-3.21894
0	-3.21295
0	-3.20695
0	-3.20095
0	-3.19494
0	-3.18893
0	-3.18292
0	-3.1769
0	-3.17088
0	-3.16485
0	-3.15882
0	-3.15279
0	-3.14675
0	-3.14071
0	-3.13467
0	-3.12862
0	-3.12256
0	-3.11651
0	-3.11045
0	-3.10438
0	-3.09831
0	-3.09224
0	-3.08617
0	-3.08009
0	-3.07401
0	-3.06792
0	-3.06183
0	-3.05574
0	-3.04964
0	-3.04354
0	-3.03744
0	-3.03133
0	-3.02522
0	-3.0191
0	-3.01298
0	-3.00686
0	-3.00073
0	-2.9946
0	-2.98847
0	-2.98234
0	-2.9762
0	-2.97006
0	-2.96391
0	-2.95776
0	-2.95161
0	-2.94545
0	-2.93929
0	-2.93313
0	-2.92696
0	-2.92079
0	-2.91462
0	-2.90844
0	-2.90226
0	-2.89607
0	-2.88988
0	-2.88369
0	-2.87749
0	-2.8713
0	-2.86509
0	-2.85889
0	-2.85268
0	-2.84647
0	-2.84025
0	-2.83404
0	-2.82781
0	-2.82159
0	-2.81536
0	-2.80913
0	-2.8029
0	-2.79666
0	-2.79042
0	-2.78417
0	-2.77792
0	-2.77167
0	-2.76542
0	-2.75916
0	-2.7529
0	-2.74663
0	-2.74036
0	-2.73409
0	-2.72782
0	-2.72154
0	-2.71525
0	-2.70897
0	-2.70268
0	-2.69639
0	-2.69009
0	-2.68379
0	-2.67749
0	-2.67118
0	-2.66486
0	-2.65855
0	-2.65223
0	-2.64591
0	-2.63958
0	-2.63325
0	-2.62692
0	-2.62058
0	-2.61425
0	-2.6079
0	-2.60156
0	-2.59521
0	-2.58886
0	-2.58251
0	-2.57615
0	-2.5698
0	-2.56344
0	-2.55707
0	-2.5507
0	-2.54433
0	-2.53796
0	-2.53158
0	-2.5252
0	-2.51882
0	-2.51244
0	-2.50605
0	-2.49966
0	-2.49326
0	-2.48687
0	-2.48047
0	-2.47407
0	-2.46766
0	-2.46125
0	-2.45484
0	-2.44843
0	-2.44202
0	-2.4356
0	-2.42917
0	-2.42275
0	-2.41632
0	-2.40989
0	-2.40346
0	-2.39703
0	-2.39059
0	-2.38416
0	-2.37771
0	-2.37127
0	-2.36483
0	-2.35838
0	-2.35192
0	-2.34547
0	-2.33901
0	-2.33255
0	-2.32609
0	-2.31963
0	-2.31316
0	-2.30669
0	-2.30022
0	-2.29374
0	-2.28726
0	-2.28078
0	-2.2743
0	-2.26782
0	-2.26133
0	-2.25484
0	-2.24835
0	-2.24185
0	-2.23536
0	-2.22886
0	-2.22235
0	-2.21585
0	-2.20934
0	-2.20283
0	-2.19631
0	-2.1898
0	-2.18328
0	-2.17676
0	-2.17023
0	-2.16371
0	-2.15718
0	-2.15065
0	-2.14411
0	-2.13758
0	-2.13104
0	-2.1245
0	-2.11795
0	-2.11141
0	-2.10486
0	-2.09831
0	-2.09175
0	-2.0852
0	-2.07864
0	-2.07208
0	-2.06552
0	-2.05895
0	-2.05238
0	-2.04581
0	-2.03924
0	-2.03267
0	-2.02609
0	-2.01951
0	-2.01293
0	-2.00634
0	-1.99976
0	-1.99317
0	-1.98658
0	-1.97999
0	-1.97339
0	-1.9668
0	-1.9602
0	-1.95359
0	-1.94699
0	-1.94039
0	-1.93378
0	-1.92717
0	-1.92056
0	-1.91395
0	-1.90733
0	-1.90071
0	-1.8941
0	-1.88747
0	-1.88085
0	-1.87423
0	-1.8676
0	-1.86097
0	-1.85434
0	-1.8477
0	-1.84106
0	-1.83442
0	-1.82778
0	-1.82113
0	-1.81448
0	-1.80783
0	-1.80118
0	-1.79452
0	-1.78786
0	-1.7812
0	-1.77454
0	-1.76788
0	-1.76121
0	-1.75454
0	-1.74787
0	-1.7412
0	-1.73453
0	-1.72785
0	-1.72117
0	-1.71449
0	-1.70781
0	-1.70112
0	-1.69443
0	-1.68774
0	-1.68105
0	-1.67436
0	-1.66767
0	-1.66097
0	-1.65427
0	-1.64757
0	-1.64087
0	-1.63417
0	-1.62746
0	-1.62075
0	-1.61404
0	-1.60733
0	-1.60061
0	-1.59389
0	-1.58717
0	-1.58045
0	-1.57373
0	-1.567
0	-1.56028
0	-1.55355
0	-1.54682
0	-1.54008
0	-1.53335
0	-1.52661
0	-1.51987
0	-1.51313
0	-1.50639
0	-1.49964
0	-1.49289
0	-1.48614
0	-1.47939
0	-1.47264
0	-1.46589
0	-1.45913
0	-1.45237
0	-1.44561
0	-1.43885
0	-1.43209
0	-1.42533
0	-1.41856
0	-1.41179
0	-1.40502
0	-1.39825
0	-1.39148
0	-1.38471
0	-1.37794
0	-1.37116
0	-1.36439
0	-1.35761
0	-1.35083
0	-1.34405
0	-1.33726
0	-1.33048
0	-1.32369
0	-1.3169
0	-1.31011
0	-1.30331
0	-1.29652
0	-1.28973
0	-1.28293
0	-1.27613
0	-1.26933
0	-1.26254
0	-1.25573
0	-1.24893
0	-1.24213
0	-1.23532
0	-1.22851
0	-1.22171
0	-1.2149
0	-1.20809
0	-1.20127
0	-1.19446
0	-1.18764
0	-1.18083
0	-1.17401
0	-1.16719
0	-1.16037
0	-1.15355
0	-1.14673
0	-1.1399
0	-1.13308
0	-1.12625
0	-1.11942
0	-1.1126
0	-1.10577
0	-1.09893
0	-1.0921
0	-1.08527
0	-1.07843
0	-1.0716
0	-1.06476
0	-1.05792
0	-1.05108
0	-1.04424
0	-1.0374
0	-1.03055
0	-1.02371
0	-1.01686
0	-1.01001
0	-1.00316
0	-0.99631
0	-0.98946
0	-0.98261
0	-0.97575
0	-0.9689
0	-0.96205
0	-0.95519
0	-0.94834
0	-0.94148
0	-0.93462
0	-0.92776
0	-0.9209
0	-0.91403
0	-0.90717
0	-0.90031
0	-0.89344
0	-0.88658
0	-0.87971
0	-0.87284
0	-0.86598
0	-0.85911
0	-0.85224
0	-0.84537
0	-0.8385
0	-0.83163
0	-0.82475
0	-0.81788
0	-0.811
0	-0.80413
0	-0.79725
0	-0.79037
0	-0.78349
0	-0.77661
0	-0.76973
0	-0.76285
0	-0.75597
0	-0.74908
0	-0.7422
0	-0.73531
0	-0.72843
0	-0.72154
0	-0.71465
0	-0.70776
0	-0.70087
0	-0.69398
0	-0.68709
0	-0.6802
0	-0.67331
0	-0.66642
0	-0.65952
0	-0.65263
0	-0.64573
0	-0.63884
0	-0.63194
0	-0.62505
0	-0.61815
0	-0.61126
0	-0.60436
0	-0.59746
0	-0.59057
0	-0.58367
0	-0.57677
0	-0.56987
0	-0.56297
0	-0.55607
0	-0.54917
0	-0.54227
0	-0.53537
0	-0.52847
0	-0.52157
0	-0.51467
0	-0.50776
0	-0.50086
0	-0.49396
0	-0.48705
0	-0.48015
0	-0.47324
0	-0.46634
0	-0.45943
0	-0.45252
0	-0.44562
0	-0.43871
0	-0.4318
0	-0.42489
0	-0.41798
0	-0.41107
0	-0.40416
0	-0.39725
0	-0.39033
0	-0.38342
0	-0.37651
0	-0.3696
0	-0.36268
0	-0.35577
0	-0.34885
0	-0.34194
0	-0.33502
0	-0.32811
0	-0.32119
0	-0.31427
0	-0.30735
0	-0.30043
0	-0.29351
0	-0.28659
0	-0.27968
0	-0.27276
0	-0.26584
0	-0.25892
0	-0.252
0	-0.24508
0	-0.23816
0	-0.23125
0	-0.22433
0	-0.21741
0	-0.21049
0	-0.20357
0	-0.19665
0	-0.18973
0	-0.18281
0	-0.17589
0	-0.16898
0	-0.16206
0	-0.15514
0	-0.14822
0	-0.1413
0	-0.13438
0	-0.12747
0	-0.12055
0	-0.11363
0	-0.10671
0	-0.09979
0	-0.09287
0	-0.08595
0	-0.07902
0	-0.0721
0	-0.06518
0	-0.05826
0	-0.05134
0	-0.04442
0	-0.03749
0	-0.03057
0	-0.02365
0	-0.01673
0	-0.00981
0	-0.00289
0	0.00403
0	0.01095
0	0.01787
0	0.02479
0	0.0317
0	0.03862
0	0.04554
0	0.05246
0	0.05937
0	0.06629
0	0.0732
0	0.08012
0	0.08704
0	0.09395
0	0.10086
0	0.10778
0	0.11469
0	0.12161
0	0.12852
0	0.13543
0	0.14235
0	0.14926
0	0.15617
0	0.16309
0	0.17
0	0.17691
0	0.18382
0	0.19073
0	0.19765
0	0.20456
0	0.21147
0	0.21838
0	0.22528
0	0.23219
0	0.2391
0	0.24601
0	0.25292
0	0.25983
0	0.26673
0	0.27364
0	0.28055
0	0.28745
0	0.29436
0	0.30126
0	0.30817
0	0.31507
0	0.32197
0	0.32887
0	0.33578
0	0.34268
0	0.34958
0	0.35648
0	0.36338
0	0.37027
0	0.37717
0	0.38407
0	0.39097
0	0.39786
0	0.40476
0	0.41165
0	0.41855
0	0.42545
0	0.43234
0	0.43923
0	0.44613
0	0.45302
0	0.45991
0	0.46681
0	0.4737
0	0.48059
0	0.48748
0	0.49437
0	0.50125
0	0.50814
0	0.51503
0	0.52191
0	0.5288
0	0.53568
0	0.54257
0	0.54945
0	0.55633
0	0.56321
0	0.57009
0	0.57696
0	0.58384
0	0.59071
0	0.59758
0	0.60446
0	0.61133
0	0.6182
0	0.62507
0	0.63194
0	0.63881
0	0.64568
0	0.65254
0	0.65941
0	0.66627
0	0.67313
0	0.67999
0	0.68685
0	0.69371
0	0.70057
0	0.70743
0	0.71429
0	0.72114
0	0.728
0	0.73485
0	0.74171
0	0.74856
0	0.75541
0	0.76226
0	0.76911
0	0.77596
0	0.78281
0	0.78965
0	0.7965
0	0.80334
0	0.81019
0	0.81703
0	0.82387
0	0.83071
0	0.83755
0	0.84439
0	0.85122
0	0.85806
0	0.86489
0	0.87173
0	0.87856
0	0.88539
0	0.89222
0	0.89904
0	0.90587
0	0.91269
0	0.91952
0	0.92634
0	0.93316
0	0.93997
0	0.94679
0	0.95361
0	0.96042
0	0.96723
0	0.97405
0	0.98086
0	0.98767
0	0.99447
0	1.00128
0	1.00808
0	1.01489
0	1.02169
0	1.02848
0	1.03528
0	1.04208
0	1.04888
0	1.05567
0	1.06246
0	1.06925
0	1.07604
0	1.08283
0	1.08962
0	1.09641
0	1.10319
0	1.10998
0	1.11676
0	1.12354
0	1.13031
0	1.13709
0	1.14386
0	1.15064
0	1.15741
0	1.16418
0	1.17095
0	1.17771
0	1.18448
0	1.19124
0	1.19801
0	1.20477
0	1.21153
0	1.21829
0	1.22504
0	1.2318
0	1.23855
0	1.2453
0	1.25205
0	1.2588
0	1.26555
0	1.2723
0	1.27904
0	1.28579
0	1.29253
0	1.29927
0	1.30601
0	1.31275
0	1.31948
0	1.32622
0	1.33295
0	1.33968
0	1.34641
0	1.35314
0	1.35986
0	1.36659
0	1.37331
0	1.38003
0	1.38675
0	1.39346
0	1.40017
0	1.40689
0	1.4136
0	1.42031
0	1.42701
0	1.43372
0	1.44042
0	1.44712
0	1.45382
0	1.46051
0	1.46721
0	1.4739
0	1.48059
0	1.48728
0	1.49397
0	1.50065
0	1.50734
0	1.51402
0	1.5207
0	1.52737
0	1.53405
0	1.54072
0	1.54739
0	1.55406
0	1.56073
0	1.5674
0	1.57406
0	1.58072
0	1.58738
0	1.59404
0	1.6007
0	1.60735
0	1.614
0	1.62065
0	1.6273
0	1.63394
0	1.64059
0	1.64723
0	1.65387
0	1.66051
0	1.66714
0	1.67377
0	1.6804
0	1.68703
0	1.69366
0	1.70028
0	1.7069
0	1.71352
0	1.72013
0	1.72674
0	1.73336
0	1.73997
0	1.74658
0	1.75318
0	1.75978
0	1.76638
0	1.77298
0	1.77958
0	1.78618
0	1.79277
0	1.79936
0	1.80595
0	1.81254
0	1.81912
0	1.8257
0	1.83228
0	1.83885
0	1.84542
0	1.85199
0	1.85856
0	1.86513
0	1.87169
0	1.87825
0	1.88481
0	1.89137
0	1.89792
0	1.90447
0	1.91102
0	1.91757
0	1.92412
0	1.93066
0	1.9372
0	1.94374
0	1.95028
0	1.95682
0	1.96335
0	1.96988
0	1.97641
0	1.98293
0	1.98946
0	1.99598
0	2.0025
0	2.00902
0	2.01553
0	2.02204
0	2.02855
0	2.03506
0	2.04156
0	2.04806
0	2.05456
0	2.06105
0	2.06754
0	2.07403
0	2.08052
0	2.087
0	2.09348
0	2.09996
0	2.10643
0	2.1129
0	2.11937
0	2.12584
0	2.1323
0	2.13876
0	2.14522
0	2.15167
0	2.15813
0	2.16458
0	2.17102
0	2.17747
0	2.18391
0	2.19035
0	2.19678
0	2.20321
0	2.20965
0	2.21607
0	2.2225
0	2.22892
0	2.23534
0	2.24176
0	2.24818
0	2.25459
0	2.261
0	2.2674
0	2.2738
0	2.2802
0	2.28659
0	2.29299
0	2.29937
0	2.30576
0	2.31214
0	2.31852
